"DATE1","VAL1"
"20021215","2.4166268026071096"
"20021216","0.0"
"20021217","0.0"
"20021218","0.0"
"20021219","4.133397115828626"
"20021220","158.03478438510126"
"20021221","0.0"
"20021222","0.0"
"20021223","0.0"
"20021224","28.767033416014584"
"20021225","114.36779880595807"
"20021226","0.0"
"20021227","0.0"
"20021228","0.0"
"20021229","0.0"
"20021230","0.0"
"20021231","0.0"
"20030101","361.3504066134074"
"20030102","52.149354202235166"
"20030103","119.78299050242111"
"20030104","2.4166268026071096"
"20030105","53.41662680260712"
"20030106","13.633157931471274"
"20030107","0.0"
"20030108","0.0"
"20030109","0.0"
"20030110","0.0"
"20030111","0.0"
"20030112","0.0"
"20030113","0.0"
"20030114","0.0"
"20030115","0.0"
"20030116","4.133397115828626"
"20030117","0.0"
"20030118","0.0"
"20030119","0.0"
"20030120","0.0"
"20030121","7.4166268026071105"
"20030122","4.833253605214219"
"20030123","0.0"
"20030124","0.0"
"20030125","0.0"
"20030126","0.0"
"20030127","0.0"
"20030128","0.0"
"20030129","10.333492789571558"
"20030130","0.0"
"20030131","14.466889905400182"
"20030201","38.782990502421136"
"20030202","0.0"
"20030203","0.0"
"20030204","53.0"
"20030205","0.0"
"20030206","31.51715300819325"
"20030207","131.84921069162075"
"20030208","0.0"
"20030209","0.0"
"20030210","5.166746394785779"
"20030211","0.0"
"20030212","0.0"
"20030213","0.0"
"20030214","2.5833731973928895"
"20030215","91.14983257094983"
"20030216","433.3184924405944"
"20030217","181.16531128864176"
"20030218","4.133397115828626"
"20030219","0.0"
"20030220","0.0"
"20030221","73.91686598696445"
"20030222","656.7486844860348"
"20030223","33.0"
"20030224","0.0"
"20030225","14.499760815642661"
"20030226","15.500239184357339"
"20030227","46.35040661340749"
"20030228","146.8811248644339"
"20030301","3.0"
"20030302","56.15078930837922"
"20030303","0.0"
"20030304","0.0"
"20030305","52.31610059702096"
"20030306","28.933779810800363"
"20030307","0.0"
"20030308","0.0"
"20030309","0.0"
"20030310","2.4166268026071096"
"20030311","0.0"
"20030312","0.0"
"20030313","49.216531128864176"
"20030314","0.0"
"20030315","0.0"
"20030316","3.0"
"20030317","1.5500239184357338"
"20030318","0.0"
"20030319","0.0"
"20030320","470.833731973929"
"20030321","49.465933167970825"
"20030322","0.0"
"20030323","0.0"
"20030324","0.0"
"20030325","0.0"
"20030326","84.35040661340746"
"20030327","14.499760815642661"
"20030328","11.550023918435732"
"20030329","84.50023918435735"
"20030330","150.89947379441386"
"20030331","0.0"
"20030401","1.449976081564266"
"20030402","0.0"
"20030403","0.0"
"20030404","0.0"
"20030405","0.0"
"20030406","0.0"
"20030407","177.83325360521422"
"20030408","36.73272739962807"
"20030409","140.63315793147123"
"20030410","9.300143510614406"
"20030411","61.94973689720695"
"20030412","0.0"
"20030413","0.0"
"20030414","0.0"
"20030415","0.0"
"20030416","0.0"
"20030417","0.0"
